laptop,2,6,600,600,-6.307811705730906,0.0018220159870514711
laptop,2,6,600,550,-6.498406102083302,0.0015058374323417753
laptop,2,6,600,500,-6.697459984932338,0.0012340424115399962
laptop,2,6,600,450,-6.883711035346882,0.0010243356372203803
laptop,2,6,600,400,-7.057900208275671,0.0008605832436650289
laptop,2,6,600,350,-7.215359667767957,0.0007352061162680794
laptop,2,6,600,300,-7.344116769064439,0.0006463840222837942
laptop,2,6,600,250,-7.449737370099535,0.00058159433620056
laptop,2,6,600,200,-7.528964359181702,0.000537294412672032
laptop,2,6,600,150,-7.580373389929391,0.0005103706201822143
laptop,2,6,600,100,-7.612476409054772,0.0004942463854931665
laptop,2,6,600,50,-7.626850911544801,0.00048719265796291094
laptop,2,6,600,0,-7.634452259018691,0.00048350337680104683
laptop,2,6,550,550,-6.5065112061956425,0.0014936817910900157
laptop,2,6,550,500,-6.705565089044682,0.0012240807938235238
laptop,2,6,550,450,-6.891816139459224,0.00101606684521135
laptop,2,6,550,400,-7.066005312388012,0.0008536363176871034
laptop,2,6,550,350,-7.223464771880299,0.0007292712778827976
laptop,2,6,550,300,-7.352221873176783,0.0006411661866018005
laptop,2,6,550,250,-7.457842474211877,0.0005768995053024354
laptop,2,6,550,200,-7.5370694632940465,0.0005329571860984688
laptop,2,6,550,150,-7.588478494041731,0.000506250731785812
laptop,2,6,550,100,-7.620581513167118,0.0004902566575032768
laptop,2,6,550,50,-7.634956015657145,0.0004832598701044757
laptop,2,6,550,0,-7.642557363131034,0.00047960037009781383
laptop,2,6,650,650,-6.156577789968767,0.002119494229039223
laptop,2,6,650,600,-6.331404713149111,0.0017795322801823952
laptop,2,6,650,550,-6.521999109501508,0.0014707260192023004
laptop,2,6,650,500,-6.721052992350542,0.0012052684071138815
laptop,2,6,650,450,-6.907304042765088,0.0010004513380394253
laptop,2,6,650,400,-7.081493215693876,0.0008405171374836733
laptop,2,6,650,350,-7.2389526751861615,0.0007180634120580964
laptop,2,6,650,300,-7.367709776482646,0.0006313123711442237
laptop,2,6,650,250,-7.4733303775177395,0.0005680333776406719
laptop,2,6,650,200,-7.552557366599909,0.0005247663895961802
laptop,2,6,650,150,-7.603966397347597,0.0004984703756308486
laptop,2,6,650,100,-7.6360694164729805,0.0004827221075990005
laptop,2,6,650,50,-7.650443918963007,0.0004758328509048193
laptop,2,6,650,0,-7.658045266436894,0.0004722295922260482
laptop,2,6,700,700,-6.011055600751772,0.002451499009891357
laptop,2,6,700,650,-6.161178471854852,0.0021097655068700117
laptop,2,6,700,600,-6.336005395035198,0.0017713640224405961
laptop,2,6,700,550,-6.526599791387594,0.0014639752176988973
laptop,2,6,700,500,-6.7256536742366295,0.0011997360865670776
laptop,2,6,700,450,-6.91190472465117,0.000995859151385533
laptop,2,6,700,400,-7.086093897579961,0.0008366590671964293
laptop,2,6,700,350,-7.243553357072247,0.0007147674184478862
laptop,2,6,700,300,-7.372310458368729,0.0006284145747847444
laptop,2,6,700,250,-7.477931059403823,0.0005654260391359529
laptop,2,6,700,200,-7.557158048485994,0.000522357651540575
laptop,2,6,700,150,-7.608567079233681,0.0004961823393023456
laptop,2,6,700,100,-7.640670098359066,0.0004805063576311902
laptop,2,6,700,50,-7.655044600849091,0.0004736487234172279
laptop,2,6,700,0,-7.662645948322981,0.0004700620041100228
laptop,2,6,500,450,-6.912556139143118,0.000995210645548364
laptop,2,6,500,400,-7.086745312071909,0.0008361142328310049
laptop,2,6,500,350,-7.244204771564195,0.0007143019602127164
laptop,2,6,500,300,-7.372961872860677,0.0006280053497258163
laptop,2,6,500,250,-7.4785824738957745,0.0005650578323605683
laptop,2,6,500,200,-7.557809462977942,0.0005220174910011627
laptop,2,6,500,150,-7.609218493725632,0.0004958592241882336
laptop,2,6,500,100,-7.641321512851014,0.0004801934507534585
laptop,2,6,500,50,-7.6556960153410385,0.0004733402822471324
laptop,2,6,500,0,-7.663297362814929,0.00046975589862003204
laptop,2,6,500,500,-6.726305088728577,0.0011989548155870214
laptop,2,6,750,750,-5.916355957676509,0.00269500301016756
laptop,2,6,750,700,-6.042882675583635,0.002374703537545452
laptop,2,6,750,650,-6.193005546686715,0.0020436751523622357
laptop,2,6,750,600,-6.36783246986706,0.001715874407208857
laptop,2,6,750,550,-6.558426866219455,0.001418114840887706
laptop,2,6,750,500,-6.757480749068493,0.001162153244768406
laptop,2,6,750,450,-6.943731799483035,0.0009646629430199265
laptop,2,6,750,400,-7.117920972411823,0.0008104499486128251
laptop,2,6,750,350,-7.275380431904108,0.0006923766684228237
laptop,2,6,750,300,-7.4041375332005925,0.000608728907401267
laptop,2,6,750,250,-7.50975813423569,0.0005477135458504471
laptop,2,6,750,200,-7.588985123317856,0.000505994315303563
laptop,2,6,750,150,-7.640394154065542,0.0004806389689144023
laptop,2,6,750,100,-7.672497173190927,0.00046545405185802527
laptop,2,6,750,50,-7.686871675680956,0.0004588112393741587
laptop,2,6,750,0,-7.694473023154843,0.000455336877364371
laptop,2,6,800,800,-5.837327851224907,0.002916625880447976
