sweater,6,3,36,36,-9.306368924524493,0.0000908438077476307
sweater,6,3,36,33,-9.44365042151452,0.00007919080047457617
sweater,6,3,36,30,-9.574201038194632,0.00006949880233064289
sweater,6,3,36,27,-9.692268391683251,0.00006175915145829289
sweater,6,3,36,24,-9.801876616369551,0.000055347635633558616
sweater,6,3,36,21,-9.903737572896274,0.000049987500544616986
sweater,6,3,36,18,-9.996919496953545,0.000045540000017083666
sweater,6,3,36,15,-10.080740943284775,0.0000418783762884765
sweater,6,3,36,12,-10.154061046883996,0.00003891771366359298
sweater,6,3,36,9,-10.207834409378904,0.00003688024893704065
sweater,6,3,36,6,-10.242279593672992,0.000035631531576835086
sweater,6,3,36,3,-10.267430478723814,0.00003474654279821681
sweater,6,3,36,0,-10.28191455230009,0.00003424689849317813
sweater,6,3,33,33,-9.45685494676291,0.00007815199709670975
sweater,6,3,33,30,-9.587405563443024,0.00006858713594785478
sweater,6,3,33,27,-9.705472916931644,0.0000609490117101836
sweater,6,3,33,24,-9.815081141617945,0.00005462160040587413
sweater,6,3,33,21,-9.916942098144666,0.000049331778110878924
sweater,6,3,33,18,-10.010124022201937,0.00004494261868538496
sweater,6,3,33,15,-10.093945468533171,0.00004132902714075556
sweater,6,3,33,12,-10.167265572132385,0.000038407201682778334
sweater,6,3,33,9,-10.221038934627297,0.000036396463864244774
sweater,6,3,33,6,-10.255484118921386,0.000035164126838674076
sweater,6,3,33,3,-10.2806350039722,0.00003429074710210504
sweater,6,3,33,0,-10.295119077548486,0.00003379765699513825
sweater,6,3,39,39,-9.175539320591374,0.00010354136941865328
sweater,6,3,39,36,-9.321271552977025,0.00008950003398373275
sweater,6,3,39,33,-9.458553049967048,0.00007801939955404877
sweater,6,3,39,30,-9.589103666647164,0.00006847076674396103
sweater,6,3,39,27,-9.707171020135785,0.00006084560182328842
sweater,6,3,39,24,-9.816779244822081,0.000054528925998832955
sweater,6,3,39,21,-9.918640201348802,0.000049248078745595934
sweater,6,3,39,18,-10.011822125406077,0.00004486636624117597
sweater,6,3,39,15,-10.095643571737307,0.000041258905740880826
sweater,6,3,39,12,-10.168963675336524,0.000038342037633837595
sweater,6,3,39,9,-10.222737037831434,0.00003633471135824066
sweater,6,3,39,6,-10.257182222125529,0.000035104465192371265
sweater,6,3,39,3,-10.282333107176342,0.00003423256728622482
sweater,6,3,39,0,-10.296817180752623,0.000033740313786624924
sweater,6,3,30,30,-9.593562626192046,0.00006816613803331809
sweater,6,3,30,27,-9.711629979680668,0.00006057489772410646
sweater,6,3,30,24,-9.821238204366967,0.000054286324999754066
sweater,6,3,30,21,-9.92309916089369,0.000049028972410975335
sweater,6,3,30,18,-10.016281084950963,0.00004466675429071537
sweater,6,3,30,15,-10.100102531282197,0.00004107534350175179
sweater,6,3,30,12,-10.173422634881412,0.00003817145263759373
sweater,6,3,30,9,-10.227195997376326,0.00003617305702312774
sweater,6,3,30,6,-10.261641181670411,0.00003494828426322598
