v4,sweater,56.35,0,0.0004734915657982572,1,1
v4,sweater,56.35,2.45,0.0004771736905041856,1,1
v4,sweater,56.35,4.9,0.00048128653376359977,1,1
v4,sweater,56.35,7.35,0.0004858344751071289,1,1
v4,sweater,56.35,9.8,0.0004908228584343027,1,1
v4,sweater,56.35,12.25,0.000496257894013301,1,1
v4,sweater,56.35,14.7,0.0005021465519197312,1,1
v4,sweater,56.35,17.15,0.0005084964433094889,1,1
v4,sweater,56.35,19.6,0.0005153156855398494,1,1
v4,sweater,56.35,22.05,0.0005226127466979935,1,1
v4,sweater,56.35,24.5,0.0005303962645692949,1,1
v4,sweater,56.35,26.95,0.0005386748344841939,1,1
v4,sweater,56.35,29.4,0.0005474568564805226,1,1
v4,sweater,56.35,31.85,0.0005567515560239912,1,1
v4,sweater,56.35,34.3,0.0005665694864139737,1,1
v4,sweater,56.35,36.75,0.000576922538790774,1,1
v4,sweater,56.35,39.2,0.0005878239680008153,1,1
v4,sweater,56.35,41.65,0.0005992884353630426,1,1
v4,sweater,56.35,44.1,0.0006113320697413129,1,1
v4,sweater,56.35,46.55,0.0006239725488115148,1,1
v4,sweater,56.35,49,0.0006372292029480364,1,1
v4,sweater,56.35,51.45,0.0006511231447583063,1,1
v4,sweater,56.35,53.9,0.0006656774279853958,1,1
v4,sweater,53.9,0,0.0004728840308843984,1,1
v4,sweater,53.9,2.45,0.00047656143107255793,1,1
v4,sweater,53.9,4.9,0.00048066899716115135,1,1
v4,sweater,53.9,7.35,0.000485211103061449,1,1
v4,sweater,53.9,9.8,0.0004901930858162497,1,1
v4,sweater,53.9,12.25,0.0004956211477253648,1,1
v4,sweater,53.9,14.7,0.0005015022499211293,1,1
v4,sweater,53.9,17.15,0.000507843993793598,1,1
v4,sweater,53.9,19.6,0.0005146544862847026,1,1
v4,sweater,53.9,22.05,0.0005219421846162564,1,1
v4,sweater,53.9,24.5,0.0005297157154905318,1,1
v4,sweater,53.9,26.95,0.0005379836632093382,1,1
v4,sweater,53.9,29.4,0.0005467544170324564,1,1
v4,sweater,53.9,31.85,0.0005560371905884423,1,1
v4,sweater,53.9,34.3,0.000565842523635781,1,1
v4,sweater,53.9,36.75,0.0005761822920573047,1,1
v4,sweater,53.9,39.2,0.0005870697336922032,1,1
v4,sweater,53.9,41.65,0.0005985194910475488,1,1
v4,sweater,53.9,44.1,0.0006105476722923251,1,1
v4,sweater,53.9,46.55,0.0006231719324202739,1,1
v4,sweater,53.9,49,0.000636411577003066,1,1
v4,sweater,53.9,51.45,0.000650287691558638,1,1
v4,sweater,58.8,0,0.00047280262091592466,1,1
v4,sweater,58.8,2.45,0.00047647938801644783,1,1
v4,sweater,58.8,4.9,0.0004805862469616311,1,1
v4,sweater,58.8,7.35,0.00048512757090975027,1,1
v4,sweater,58.8,9.8,0.0004901086959847975,1,1
v4,sweater,58.8,12.25,0.0004955358234188189,1,1
v4,sweater,58.8,14.7,0.0005014159131457471,1,1
v4,sweater,58.8,17.15,0.0005077565652470103,1,1
v4,sweater,58.8,19.6,0.0005145658852688778,1,1
v4,sweater,58.8,22.05,0.0005218523289771988,1,1
v4,sweater,58.8,24.5,0.0005296245215891049,1,1
v4,sweater,58.8,26.95,0.0005378910459285646,1,1
v4,sweater,58.8,29.4,0.0005466602898110937,1,1
v4,sweater,58.8,31.85,0.0005559414652790649,1,1
v4,sweater,58.8,34.3,0.0005657451102764757,1,1
v4,sweater,58.8,36.75,0.00057608309864165,1,1
